user_id,screen_name,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,ratio_inv,timestamp_scrape,considered,posted,status_id_post,text_post,timestamp_post,timestamp_posted
x946549322,SenatorHassan,2018-11-16T22:16:27Z,x1063556430748368902,33,15,It is critical that we give people the hands-on experience and skills they need to succeed in the 21st century economy. I’ll continue to support and advocate for apprenticeship programs in New Hampshire and across the country. #ApprenticeshipWeek2018,7,0.14583333333333334,,2018-11-18T16:27:00Z,0,0,"","",,
x1061029050,SenatorHeitkamp,2018-11-16T03:30:00Z,x1063272949875122177,122,33,"#WorldPancreaticCancerDay is a great reminder about the continuing need to raise awareness &amp; increase resources for research into #PancreaticCancer solutions. This summer, I met w/ @PanCAN to discuss how to better invest federal dollars to fighting this disease. https://t.co/I7J0mSQMGX",7,0.04516129032258064,,2018-11-18T16:27:00Z,0,0,"","",,
x78403308,SenatorIsakson,2018-11-16T21:01:49Z,x1063537646348181504,21,5,"We celebrated our nation’s proud veterans this week with multiple Veterans Day activities, and after spending time in Georgia in October, we returned to work in the Senate. Read more in our enewsletter:   https://t.co/aK9DXujhB7",15,0.5769230769230769,,2018-11-18T16:27:00Z,0,0,"","",,
x225921757,SenatorLankford,2018-11-17T17:00:00Z,x1063839181477040130,142,18,"Happy Birthday, @JimInhofe! It is an honor to serve our great state alongside you.",44,0.275,,2018-11-18T16:27:00Z,0,0,"","",,
x242836537,SenatorLeahy,2018-11-17T03:40:40Z,x1063638022971904000,722,291,Could Trumpism GET any swampier than this?  Afraid so... https://t.co/d6rOxFu4ld,39,0.0384995064165844,,2018-11-18T16:27:00Z,0,0,"","",,
x18695134,SenatorMenendez,2018-11-17T21:10:10Z,x1063902137242005508,17,15,"Did you know that individuals earning up to about $48,500 and families of four earning up to about $100,400 are eligible for financial assistance? Enrollment ends Dec. 15.  

Visit 👉🏽 https://t.co/qOu9NkGg1m

#GetCovered https://t.co/bgMgxBJGBS",5,0.15625,,2018-11-18T16:27:00Z,0,0,"","",,
x1096059529,SenatorRisch,2018-11-16T15:44:57Z,x1063457904366415873,21,9,America’s 30 million #smallbiz owners are the backbone of our economy &amp; #SmallBizSaturday provides an opportunity for us to celebrate those entrepreneurs &amp; thank them. #Nov24 #ShopSmall https://t.co/hycnahJQT4,4,0.13333333333333333,,2018-11-18T16:27:00Z,0,0,"","",,
x2955485182,SenatorRounds,2018-11-16T16:25:40Z,x1063468153051758594,37,19,"Thanks to Lt. Gen. Stephen Fogarty, Commander, U.S. Army Cyber Command, for visiting @DakotaState in Madison today. We're proud of DSU's work to educate tomorrow's cyber leaders. Keep up the good work! https://t.co/mZVpi5I8Aq",5,0.08928571428571429,,2018-11-18T16:27:00Z,0,0,"","",,
x109287731,SenatorShaheen,2018-11-16T19:44:56Z,x1063518297981968384,31,14,"This bipartisan legislation is necessary to hold Saudi officials accountable for the barbaric murder of Jamal Khashoggi, continued detention of activists &amp; indiscriminate bombing campaign in Yemen. Congress must stand on the side of human rights and democratic values. https://t.co/aJwxBWm9F8",5,0.1111111111111111,,2018-11-18T16:27:00Z,0,0,"","",,
x515822213,SenatorTester,2018-11-17T19:21:57Z,x1063874905496788992,46,7,Let the game begin! #CatGriz @UMGRIZZLIES @MSUBobcats https://t.co/C86vaW0wc7,5,0.09433962264150944,,2018-11-18T16:27:00Z,0,0,"","",,
x217543151,SenatorTimScott,2018-11-16T20:29:53Z,x1063529610837745664,92,20,"Partnered with @LindseyGrahamSC, @SenatorBurr and @SenThomTillis to request disaster relief for areas impacted by #HurricaneFlorence. It will take many years to rebuild the Carolinas, requiring the combined efforts of state and federal agencies.
https://t.co/xgTqSu96ZM",9,0.08035714285714286,,2018-11-18T16:27:00Z,0,0,"","",,
x60828944,SenatorTomUdall,2018-11-18T00:15:23Z,x1063948749645467648,36,6,"Honored to join members of the NM Acequia Assoc. today &amp; discuss ways to preserve our water resources, including pushing for a Farm Bill that allows acequias to directly access more federal funding. 

Together we‘ll face our challenges &amp; protect acequias for generations to come. https://t.co/GG6S4iQoIP",2,0.047619047619047616,,2018-11-18T16:27:00Z,0,0,"","",,
x264219447,SenatorWicker,2018-11-16T22:12:11Z,x1063555355383382018,16,4,This week I led efforts to fight the spread of Chronic Wasting Disease. CWD could devastate deer populations in our state and damage Mississippi's hunting industry. Read more here ⤵ https://t.co/pYRoj5IwDy,4,0.2,,2018-11-18T16:27:00Z,0,0,"","",,
x224285242,SenBennetCO,2018-11-16T21:31:20Z,x1063545076788445184,131,35,"Grateful for the opportunity to work in a bipartisan way to fix our immigration system. There's still so much more work to be done &amp; we need more partners like @SenatorLankford who are willing to step across the aisle to find solutions, showing we are nation of both laws &amp; grace. https://t.co/2GB4EYlamI",18,0.10843373493975904,,2018-11-18T16:27:00Z,0,0,"","",,
x20597460,SenBillNelson,2018-11-14T19:50:50Z,x1062795007617318913,3378,884,"The Senate today passed a bill I co-authored to make sure the Coast Guard has the resources it needs to carry out its many important missions, including responding to disasters and preventing illegal drugs from entering the U.S. https://t.co/GY1PHUADhB",407,0.09549507273580479,,2018-11-18T16:27:00Z,0,0,"","",,
x278124059,SenBlumenthal,2018-11-17T15:37:01Z,x1063818299203624961,4642,2020,"Trump must accept (for once) his intelligence experts’ incontrovertible conclusion: Crown Prince MBS is culpable for Khashoggi’s monstrous murder. This brazen killing must have consequences—sanctions, prosecution, removal of MBS &amp; others, not continued cover-up, enabled by Trump. https://t.co/6gjHoLVjzI",744,0.11167817472230561,,2018-11-18T16:27:00Z,0,0,"","",,
x171598736,SenBobCasey,2018-11-15T14:10:29Z,x1063071746306252800,4478,1155,"I’ve said from the beginning that we needed to protect Special Counsel Mueller and his investigation. The President has tried to interfere with this investigation at every turn, and Congress must take action.",222,0.03941061601278182,,2018-11-18T16:27:00Z,0,0,"","",,
x73303753,SenBobCorker,2018-11-17T14:12:04Z,x1063796917581344768,22661,7461,"Everything points to the Crown Prince of Saudi Arabia, MbS, ordering @washingtonpost journalist Jamal #Khashoggi's killing. The Trump administration should make a credible determination of responsibility before MbS executes the men who apparently carried out his orders.",2516,0.08352699023969191,,2018-11-18T16:27:00Z,0,0,"","",,
x1262099252,SenBrianSchatz,2018-09-17T16:06:13Z,x1041719987415801856,297,71,"To me, Judge Kavanaugh is not just a conservative jurist. He's not John Roberts. He's not even Neil Gorsuch. He's a Republican operative who is posing as a judge. https://t.co/q2K7szupSj",59,0.16032608695652173,,2018-11-18T16:27:00Z,0,0,"","",,
x193794406,SenCapito,2018-11-17T20:02:18Z,x1063885059286020098,34,5,Back in Washington and back to business! I’m ready to finish this year strong and continue representing the values and priorities of West Virginians. https://t.co/ZMfY3cU1Tf,27,0.6923076923076923,,2018-11-18T16:27:00Z,0,0,"","",,
x435500714,SenCoonsOffice,2016-08-31T18:51:49Z,x771057925884350464,25,13,W/ @UDelaware Dr. Wagner @usnistgov Center for Neutron Research leaning about research NIST/UD are collaborating on https://t.co/gR1ANedQj1,69,1.8157894736842106,,2018-11-18T16:27:00Z,0,0,"","",,
x811313565760163844,SenCortezMasto,2018-11-16T21:52:42Z,x1063550452715962368,45,8,"So excited to learn that @NLVPD has appointed Pamela Ojeda as the first woman to serve the agency as police chief. On this historical day, I thank newly appointed Police Chief Pamela Ojeda &amp; the entire @NLVPD for your service as you protect our community https://t.co/U2tyFkDdBK",7,0.1320754716981132,,2018-11-18T16:27:00Z,0,0,"","",,
x235217558,SenCoryGardner,2018-11-16T21:30:16Z,x1063544807618985984,39,8,"The @coschoolofmines &amp; @CUBoulder are leading the way in innovative energy technologies and I’m thrilled they’ll each receive over $2 million to continue their cutting-edge research. Learn more here:
https://t.co/UdIoXoVmsJ",54,1.148936170212766,,2018-11-18T16:27:00Z,0,0,"","",,
x2891210047,SenDanSullivan,2018-11-15T19:44:40Z,x1063155842952896512,21,5,I applaud the nomination of retired General John Abizaid to be the next U.S. Ambassador to Saudi Arabia. I had the honor of serving as a staff officer to Gen. Abizaid when he was Commander of U.S. Central Command. I can’t think of anyone more knowledgeable and qualified than him.,4,0.15384615384615385,,2018-11-18T16:27:00Z,0,0,"","",,
x2863210809,sendavidperdue,2018-11-17T20:30:25Z,x1063892132853882880,112,23,"One of my former staffers graduated from @USMC Officer Candidate School today. #TeamPerdue was there to cheer him on. Congratulations, 2nd Lt! So proud of you. https://t.co/sFdIunl7iz",19,0.14074074074074075,,2018-11-18T16:27:00Z,0,0,"","",,
x266133081,SenDeanHeller,2018-11-11T19:41:42Z,x1061705545596338176,129,22,"To those whose sacrifices have allowed us our everyday freedoms - thank you. On #VeteransDay, we pay tribute to those who have bravely served our country, honor their families, and recognize their immeasurable contributions to our nation. https://t.co/fBSmwvwvAH",63,0.41721854304635764,,2018-11-18T16:27:00Z,0,0,"","",,
x216503958,SenDonnelly,2018-11-16T19:32:03Z,x1063515055621316609,44,9,Joe called on the @EPA to take over full control of the investigation and cleanup efforts for any contamination resulting from the Amphenol Corporation and Webb Wellfield sites in Franklin. https://t.co/XjnPRYRVaU,8,0.1509433962264151,,2018-11-18T16:27:00Z,0,0,"","",,
x941080085121175552,SenDougJones,2018-11-16T21:40:46Z,x1063547449363574790,156,35,Sam Butler is a fifth-generation soybean farmer and showed me around his New Hope farm today — we discussed the importance of protecting our growers from the impacts of the Admin’s tariffs. https://t.co/fPKwTNB3d0,8,0.041884816753926704,,2018-11-18T16:27:00Z,0,0,"","",,
x1058520120,SenDuckworth,2018-11-16T21:43:17Z,x1063548083701719041,553,84,It was great to meet with Congresswoman-elect Lauren Underwood today. I’m pleased to have her powerful voice join us in Congress next year and am confident she will be an important partner for those of us seeking to help the hardworking people of Illinois. https://t.co/uebEKKimLS,14,0.02197802197802198,,2018-11-18T16:27:00Z,0,0,"","",,
x476256944,SenFeinstein,2018-11-17T23:19:00Z,x1063934558976897025,17242,11540,"To apply for FEMA wildfire assistance you’ll need several documents including:
 
Social Security number
Insurance coverage information
Bank account and routing numbers
 
If you have lost documents in the fire, contact my office at 415-393-0707 for assistance requesting new ones.",381,0.013237440066708359,,2018-11-18T16:27:00Z,0,0,"","",,
x236511574,SenGaryPeters,2018-11-16T14:56:03Z,x1063445600988012545,41,12,I held a subcommittee field summit on #PFAS exposure Tuesday in Grand Rapids to help inform actions the federal government must take to address this crisis. See some of the highlights via @FOX17: https://t.co/ylKBxpyK4t,6,0.11320754716981132,,2018-11-18T16:27:00Z,0,0,"","",,
x72198806,SenGillibrand,2018-11-18T00:10:00Z,x1063947393094307841,2087,561,"We can’t stop fighting to be a country that values women. One that protects the fundamental right to make decisions about our own bodies. One that ensures they have access to reproductive health care. 

We’re not that country right now – but we can be.",383,0.14463746223564955,,2018-11-18T16:27:00Z,0,0,"","",,
x983348251972816896,SenHydeSmith,2018-11-15T19:51:44Z,x1063157623862779904,20,7,"Rural Mississippi communities face unique healthcare challenges, including lack of access, limited providers, &amp; financially-strained hospitals. On this #NationalRuralHealthDay, we celebrate organizations like the Miss. Rural Health Association that help fight for improve care. https://t.co/XLt9shz9M3",135,5,,2018-11-18T16:27:00Z,0,0,"","",,
x486694111,SenJackReed,2018-11-16T21:20:57Z,x1063542460926832642,55,12,"Pres Trump’s decision to promote Mr. #Wheeler, a former coal lobbyist, means #EPA will continue to operate under a toxic cloud. Americans deserve an EPA Admin. who is committed to protecting environment &amp; public health, not one who continues same harmful agenda as Mr. #Pruitt.",6,0.08955223880597014,,2018-11-18T16:27:00Z,0,0,"","",,
x29201047,SenJeffMerkley,2018-11-17T17:27:37Z,x1063846132160319493,4284,2299,"Has Matthew Whitaker shared any information from the Robert Mueller investigation, which is investigating the PRESIDENT’S 2016 campaign’s ties with Russia, with @realDonaldTrump? How can ANYONE defend this?

https://t.co/whqlFToilX",361,0.05483821965669148,,2018-11-18T16:27:00Z,0,0,"","",,
x202206694,SenJohnBarrasso,2018-11-16T19:39:01Z,x1063516811625463810,14,8,Casper is hosting both the Wyoming Women in Agriculture Conference &amp; the Wyoming School Board Association today. It’s wonderful to see so many leaders who are passionate about keeping our Ag communities strong &amp; providing young people in Wyoming with a quality education. https://t.co/cW2W8y93sv,7,0.3181818181818182,,2018-11-18T16:27:00Z,0,0,"","",,
x382791093,SenJohnHoeven,2018-11-17T15:53:00Z,x1063822318999429122,33,15,"As @IndianCommittee chairman, I intro'd leg. designating Nov. as #NativeAmericanHeritageMonth to recognize their remarkable legacies &amp; accomplishments. We’ve worked hard to advance Indian Country’s priorities incl. public safety, education, health &amp; economic growth. #NAHM https://t.co/wlT6Li4elJ",10,0.20833333333333334,,2018-11-18T16:27:00Z,0,0,"","",,
x816683274076614656,SenJohnKennedy,2018-11-16T20:06:36Z,x1063523753769033728,96,12,Congratulations to my friend and colleague @RepMikeJohnson on his election as the next chairman of the @RepublicanStudy. This is a great accomplishment and great news for Louisiana.,11,0.10185185185185185,,2018-11-18T16:27:00Z,0,0,"","",,
x19394188,SenJohnMcCain,2018-08-21T20:31:10Z,x1032002188317536256,13130,1993,Cindy and I send our prayers to the family and friends of Chief Warrant Officer 3 Taylor J. Galvin who was killed in a helicopter crash in #Iraq. https://t.co/mhifwXorDY,1947,0.12874429676651458,,2018-11-18T16:27:00Z,0,0,"","",,
x296361085,SenJohnThune,2018-11-16T18:44:56Z,x1063503198504157184,350,47,"If we’re going to get things done in the new Congress, we’re going to need to work together. https://t.co/sudU75UqVu",124,0.3123425692695214,,2018-11-18T16:27:00Z,0,0,"","",,
x2856787757,SenJoniErnst,2018-11-17T21:06:06Z,x1063901111776628736,19,3,"Go Navy, Beat Tulsa! https://t.co/dZEpdG4ZQf",13,0.5909090909090909,,2018-11-18T16:27:00Z,0,0,"","",,
x803694179079458816,SenKamalaHarris,2018-11-16T20:47:03Z,x1063533930538770433,17676,6568,"A quick thread on federal judiciary nominee Thomas Farr, whose nomination is headed for a vote on the Senate floor. Farr is anti-voting rights, anti-worker and does not deserve a lifetime appointment. I remain ardently opposed to his nomination.",297,0.012250453720508167,,2018-11-18T16:27:00Z,0,0,"","",,
x21406834,SenMarkey,2018-11-17T19:58:40Z,x1063884143912779776,483,164,"It’s time the U.S. stopped tolerating the Saudis disregard for human rights. Trump needs to listen to his intelligence leaders and act. If he doesn’t, Congress must. We need to redefine our relationship with the Saudis, including punishing all responsible for Khashoggi’s murder. https://t.co/J0aA6dDCO1",38,0.05873261205564142,,2018-11-18T16:27:00Z,0,0,"","",,
x88784440,SenMikeLee,2018-11-14T22:37:20Z,x1062836909188235265,3052,635,"President Trump has always been a strong voice for tough on crime policies, and his endorsement of bipartisan criminal justice reform is a huge win for the American people.",123,0.03336045565500407,,2018-11-18T16:27:00Z,0,0,"","",,
x262756641,senorrinhatch,2018-11-17T17:50:40Z,x1063851933319004160,328,91,"Front pages across Utah today—&gt; 

Des News https://t.co/D1I4hlymjK

Des News Ed Board https://t.co/c6yC9e6W9Y

Tribune https://t.co/gFUl72FcCo

Herald https://t.co/X4N7Mno51e

Spectrum https://t.co/GoA0JOnS85 

StandardEx https://t.co/X4N7Mno51e

#utpol #SupportLocalJournalism https://t.co/dmjEjbHUrV",57,0.1360381861575179,,2018-11-18T16:27:00Z,0,0,"","",,
x75364211,SenPatRoberts,2018-11-16T19:01:48Z,x1063507444117180416,65,11,"Congratulations to my friend, @senorrinhatch on receiving the Presidential Medal of Freedom!",7,0.09210526315789473,,2018-11-18T16:27:00Z,0,0,"","",,
x18915145,senrobportman,2018-11-18T00:00:44Z,x1063945062307061761,21,3,"Apprenticeships are important for ensuring that Ohio workers learn the skills they need to fill in-demand jobs. As co-chair of the Senate CTE Caucus, I have led efforts to strengthen apprenticeship programs for Ohioans and all Americans and I’m happy to celebrate #NAW2018!",20,0.8333333333333334,,2018-11-18T16:27:00Z,0,0,"","",,
x233737858,SenRonJohnson,2018-11-17T14:47:10Z,x1063805751301472256,25,6,"Wisconsin’s nine-day gun deer season  is underway!  Stay safe and good luck, hunters! #openingday #deerhunting https://t.co/M3yZEZABv7",37,1.1935483870967742,,2018-11-18T16:27:00Z,0,0,"","",,
x29442313,SenSanders,2018-11-17T21:32:12Z,x1063907683286347782,18280,5482,"The CIA has confirmed what was obvious, that Jamal Khashoggi was murdered at the direction of the Saudi crown prince. The United States must thoroughly reevaluate our relationship with the brutal Saudi dictatorship, and start by ending support for the catastrophic war in Yemen. https://t.co/BBmx9lpAgL",752,0.031647167746822656,,2018-11-18T16:27:00Z,0,0,"","",,
x2962923040,SenSasse,2018-11-11T01:46:31Z,x1061434969543839744,1354,156,"The greatest things in life are not on the battlefield, but the battlefield makes it possible for the greatest things in life to exist. The framework for ordered liberty happens because people like this and people like you all are willing to sacrifice.

Thanks for serving, 394th. https://t.co/t7YpTBoQVr",124,0.08211920529801324,,2018-11-18T16:27:00Z,0,0,"","",,
x17494010,SenSchumer,2018-11-17T18:20:42Z,x1063859487486955522,20950,9540,"Whitaker still refuses to say if he’ll recuse from Special Counsel investigation &amp; we haven’t even seen his public financial disclosures? Ethics in Government Act requires him to disclose publicly.
 
How can anyone trust him to enforce the law if he refuses to follow it himself? https://t.co/QxBtz7ITcS",1659,0.05441128238766809,,2018-11-18T16:27:00Z,0,0,"","",,
x21111098,SenShelby,2018-11-16T20:56:42Z,x1063536358327795713,34,9,Excellent news for North Alabama &amp; for the entire state! Welcome to #Alabama @ToyotaPolicy &amp; @MazdaUSA! #MadeinAlabama https://t.co/MFS82rHjsp,5,0.11627906976744186,,2018-11-18T16:27:00Z,0,0,"","",,
x43910797,SenSherrodBrown,2018-11-16T21:58:30Z,x1063551913839534081,237,101,Demanding answers and action from @DeptVetAffairs Secretary Wilkie about the delays that are disrupting veterans’ GI Bill benefits – and we will not stop pressing until every veteran receives the benefits they earned in their service to our country. https://t.co/QS12TDirYL,28,0.08284023668639054,,2018-11-18T16:27:00Z,0,0,"","",,
x76456274,SenStabenow,2018-11-17T21:20:56Z,x1063904846108082177,118,13,I loved watching the First Robotics competition in Armada today! I was proud to cheer on my grandson’s team - the Rocket Riders! The future is bright with these talented young people! https://t.co/4pJbpIAVNg,6,0.04580152671755725,,2018-11-18T16:27:00Z,0,0,"","",,
x1074480192,SenTedCruz,2018-11-16T22:39:25Z,x1063562210801262592,223,64,"Grateful to Chairman Birdwell &amp; all of the board members for their considerable wisdom &amp; expertise in reviewing this year’s service academy applicants, and I look forward to nominating the most qualified Texans through a fair and objective process. —&gt; https://t.co/FTFkDHI1Z3 https://t.co/mBMIq3A0GT",44,0.15331010452961671,,2018-11-18T16:27:00Z,0,0,"","",,
x2964174789,SenThomTillis,2018-11-16T20:18:54Z,x1063526846384480256,101,21,"I joined @SenatorBurr, @SenatorTimScott, and @LindseyGrahamSC to formally requested the next Senate appropriations bill include additional disaster relief for areas struggling in the wake of Hurricane Florence. https://t.co/ZhdBAI1qfZ",35,0.28688524590163933,,2018-11-18T16:27:00Z,0,0,"","",,
x941000686275387392,SenTinaSmith,2018-11-17T23:01:32Z,x1063930161651957760,41,9,"Each year I nominate talented young Minnesotans–and our future military leaders–to our US Service Academies. I’m so thankful to the volunteers, incl. Academy alumni who help conduct the nomination interviews. This yr 120+ young ppl took the time to interview for nominations. https://t.co/hPxKHAmCgI",3,0.06,,2018-11-18T16:27:00Z,0,0,"","",,
x234128524,SenToddYoung,2018-11-16T21:00:02Z,x1063537198769700864,47,13,I took part in the groundbreaking ceremony for Infosys’ U.S. Education Center in Indianapolis today. With its commitment to creating a skilled workforce through investing in the Midwest – Infosys is an excellent partner for the State of Indiana. https://t.co/qgIiMaLWfm,20,0.3333333333333333,,2018-11-18T16:27:00Z,0,0,"","",,
x968650362,SenTomCotton,2018-11-17T19:04:56Z,x1063870621518651395,1194,614,"There have been no hearings on this bill. Why are proponents afraid of hearings &amp; letting members find out what’s in it? Maybe because it gives early release to “low level, nonviolent” criminals like those convicted of assaulting police, even with deadly weapons (USC 111(a))... https://t.co/lQnYGfF1o0",131,0.07245575221238938,,2018-11-18T16:27:00Z,0,0,"","",,
x221162525,SenToomey,2018-11-13T23:01:07Z,x1062480507441688576,68,10,Congrats to Congresswoman @MaryGayScanlon. Wish you the best as you join the House of Representatives. https://t.co/D80KiWURZJ,52,0.6666666666666666,,2018-11-18T16:27:00Z,0,0,"","",,
x970207298,SenWarren,2018-11-16T21:46:44Z,x1063548949867503616,13860,7571,Think it can’t get worse than Scott Pruitt? Andrew Wheeler will do anything to help the polluters he used to lobby for – including allow more toxic pollutants into the air our kids breathe. Now @realDonaldTrump wants him to run the EPA. It’s revolting. https://t.co/d410sGDPU1,841,0.03924221921515562,,2018-11-18T16:27:00Z,0,0,"","",,
x242555999,SenWhitehouse,2018-11-17T15:00:00Z,x1063808982958014464,1336,613,"The fishing industry is suing fossil fuel companies over damage to the Dungeness crab fishery: this is why courts matter, when fossil fuel industry chokes Congress into inaction with Citizens United money. https://t.co/faOdMXZzhO",51,0.02616726526423807,,2018-11-18T16:27:00Z,0,0,"","",,
x371539066,ShannonSharpe,2018-11-18T02:24:28Z,x1063981232004853760,1088,183,Walton should’ve put starters bck in. When gm got within 10. Damn it.,134,0.1054287962234461,9.485074626865671,2018-11-18T10:23:00Z,0,0,"","",,
x17461978,SHAQ,2018-11-17T17:04:16Z,x1063840255978209280,247,38,"Happy founders day to the GREATEST FRATERNITY EVER.  OMEGA PSI PHI #11/17/11  shout out to THETA KAPPA LSU BRUHZ, Gamma sig bruhz, CHI TAU BRUHZ, and TAU TAU BRUHZ remember this is 1997 .… https://t.co/MIviSKrOef",17,0.05964912280701754,,2018-11-18T15:33:00Z,0,0,"","",,
x57162282,SheaSerrano,2018-11-18T04:36:08Z,x1064014367082070018,2921,442,phone wallet keys,112,0.033303597977995834,,2018-11-18T15:33:00Z,0,0,"","",,
x75033472,sheridanhoops,2018-11-17T18:25:49Z,x1063860775880667136,3,3,"ICYMI, great insight on the slow path @rockets are taking with @carmeloanthony moving forward. Guest was @Jonathan_Feigen of Houston Chronicle. PODCAST: https://t.co/49IMSFtEaR",1,0.16666666666666666,6,2018-11-18T10:23:00Z,0,0,"","",,
x103111232,SherwoodStrauss,2018-11-18T04:24:34Z,x1064011459355537409,26,2,Pindown City https://t.co/wLEhu5Yaui,1,0.03571428571428571,,2018-11-18T16:27:00Z,0,0,"","",,
x30074516,SIChrisMannix,2018-11-18T06:43:16Z,x1064046362977697792,106,15,"After @MightyMoHooker's title defense on Friday, what does @EddieHearn have in store for Hooker in 2019? For @DAZN_USA https://t.co/1FoIgSRZbm",15,0.12396694214876033,,2018-11-18T15:33:00Z,0,0,"","",,
x176210560,skepticalsports,2018-11-14T20:15:05Z,x1062801109796802560,1,0,@bryanalvarez How hot is @BeckyLynchWWE right now? Her selecting a replacement for Survivor Series has about the same number of Youtube views as @WWEDanielBryan turning heel and winning the WWE championship: https://t.co/1EZCPoSu3r,0,0,,2018-11-18T16:27:00Z,0,0,"","",,
x45241945,smartfootball,2018-11-18T02:24:11Z,x1063981161163173888,60,0,One attractive thing about the Kansas job is runningback Pooka Williams is legit good. Guy can ball,5,0.08333333333333333,,2018-11-18T16:27:00Z,0,0,"","",,
x2866586968,SportsTVRatings,2018-10-29T14:57:01Z,x1056922859715608576,54,0,Taking a break from the sports TV ratings thing for a while and will not be looking at Twitter again before 2019. Happy holidays! https://t.co/HrqtafReTT,18,0.3333333333333333,,2018-11-18T16:27:00Z,0,0,"","",,
x20113797,stabenow,2018-11-16T22:32:41Z,x1063560515434225664,145,58,"Here we go again. We need an EPA administrator who will protect our air, water and soil, not someone who’s made a career by making it easier for corporations to trash our environment. https://t.co/oAaCKmdIpH",14,0.06896551724137931,,2018-11-18T16:27:00Z,0,0,"","",,
x42065669,StanfordSteve82,2018-11-18T07:15:30Z,x1064054474950479872,102,0,"1-3
🤷🏼‍♂️
38-18-1",23,0.22549019607843138,,2018-11-18T16:27:00Z,0,0,"","",,
x113153829,stat_sam,2018-10-24T17:41:08Z,x1055152221560676352,8,0,Why is the NFL running from the end zone back to the line of scrimmage in this graphic?  #NextGenStats https://t.co/KkNGvG9Dsn,3,0.375,,2018-11-18T16:27:00Z,0,0,"","",,
x532752544,StatsbyLopez,2018-11-17T13:38:04Z,x1063788362203447296,23,6,"“Make-up calls do exist, and the stakes of the situation may mitigate their emergence in response to bad calls”- a deep dive into make-calls with empirical (MLB) and experimental evidence. Via Thornton-Lugo et al https://t.co/RtPIdZKllS https://t.co/S6Xaj3xKLu",2,0.06896551724137931,,2018-11-18T16:27:00Z,0,0,"","",,
x87277455,Stephania_ESPN,2018-11-18T05:27:34Z,x1064027311748583424,17,2,Proud of these Tigers. Hats off to @CoachBobSurace for his leadership both on and off the field. #IvyChamps https://t.co/f5IXd2Cikv,1,0.05263157894736842,,2018-11-18T15:33:00Z,0,0,"","",,
x16302242,stephenasmith,2018-11-17T22:17:29Z,x1063919079461924865,1069,86,So much for my @CuseFootball prediction. Losing @EricDungey didn’t help. But I’ve got to give it up to @espngolic. He told me on @GolicAndWingo that this was gonna happen. Gotta own it.,130,0.112554113,8.884615385,2018-11-18T06:07:00Z,0,0,"","",,
x11651202,SteveDaines,2018-11-17T22:29:33Z,x1063922113394798592,46,5,Congrats Cats!  Thrilling win. https://t.co/C014IbNYb8,4,0.0784313725490196,,2018-11-18T16:27:00Z,0,0,"","",,
x17345647,talkhoops,2018-11-18T03:24:32Z,x1063996350600105984,22,5,You expect him to put out a statement confirming it? https://t.co/bDy8WDJsKw,8,0.2962962962962963,,2018-11-18T16:27:00Z,0,0,"","",,
x14761739,TasMelas,2018-11-18T01:24:04Z,x1063966031373365248,31,2,Raptors getting some makeup calls. From last night's game.,5,0.15151515151515152,,2018-11-18T16:27:00Z,0,0,"","",,
x143239904,tatefrazier,2018-11-17T19:44:13Z,x1063880506998050816,28,0,Can someone get a video of this guy listening to Fisher lol https://t.co/OpDJz1mOiy,1,0.03571428571428571,,2018-11-18T16:27:00Z,0,0,"","",,
x21865953,teamziller,2018-11-16T13:29:15Z,x1063423754389340160,23,7,Good morning. The NBA’s West playoff race could be even more wild this year. https://t.co/cPgXg6cn6t https://t.co/ayv4boH0MY,1,0.03333333333333333,,2018-11-18T16:27:00Z,0,0,"","",,
x84406725,TerryBranstad,2017-05-25T16:09:50Z,x867774719734546432,26,4,"RELEASE:  Reynolds, Gregg announce their ""Building a Better Iowa"" tour https://t.co/G9DOSnKeP7",27,0.9,,2018-11-18T16:27:00Z,0,0,"","",,
x48488561,TheSteinLine,2018-11-18T03:04:12Z,x1063991230663704576,125,8,Revenge of the Leastern Comference continues ...,10,0.07518796992481203,,2018-11-18T15:33:00Z,0,0,"","",,
x172858784,timkaine,2018-11-15T19:44:23Z,x1063155773654646785,1721,546,"These sanctions are insufficient. After repeated Saudi lies about what happened to Khashoggi, the Trump administration appears to just be following the Saudi playbook: blame mid-level folks, exonerate those at the top.

This was a state-sponsored murder. We need accountability. https://t.co/yPifsG916W",93,0.04102337891486546,,2018-11-18T16:27:00Z,0,0,"","",,
x166270127,TimTebow,2018-11-17T00:08:41Z,x1063584674390441987,1527,203,I hope you guys will like the heart behind @RunTheRaceMovie! I hope it will be encouraging! In theaters February 22nd! https://t.co/gsoTC4EUZR,39,0.02254335260115607,,2018-11-18T15:33:00Z,0,0,"","",,
x47724293,TinaSmithMN,2018-11-07T21:01:14Z,x1060276012087476236,203,30,For those who worked to have a positive impact in this historic moment. For those who got involved because they were frustrated with division and ready to act. For those who organized to make sure everyone’s voices were heard. Thank you—this is your victory. https://t.co/lYLCB1AiCZ,11,0.04721030042918455,,2018-11-18T16:27:00Z,0,0,"","",,
x21362008,tomhaberstroh,2018-11-17T01:59:29Z,x1063612556441526273,31,2,Slaying the Celtics with this https://t.co/fWxg0SPNMl,1,0.030303030303030304,,2018-11-18T16:27:00Z,0,0,"","",,
